,location,total_sqft,bath,balcony,price,bhk
2443,Doddakammanahalli,1180.0,2,2,56.0,2
2444,Doddakammanahalli,1409.0,2,3,62.0,3
2445,Doddakammanahalli,1119.0,2,1,48.5,3
2446,Doddakammanahalli,1160.0,2,3,55.0,2
2447,Doddakannelli,1475.0,3,2,70.0,3
2448,Doddakannelli,1477.0,2,2,80.0,3
2449,Doddakannelli,1025.0,2,1,48.0,2
2450,Doddanakundi Industrial Area 2,1512.0,1,2,65.01,2
2451,Doddanakundi Industrial Area 2,1768.0,3,3,95.0,3
2452,Doddanakundi Industrial Area 2,1092.0,2,1,49.0,2
2453,Doddanekundi,1760.0,3,3,176.0,3
2454,Doddanekundi,1280.0,2,2,40.0,2
2455,Doddanekundi,2045.0,4,3,154.0,3
2456,Doddanekundi,1148.0,2,1,59.0,2
2457,Doddanekundi,1128.0,2,2,48.4,2
2458,Doddathoguru,970.0,2,0,33.0,2
2459,Doddathoguru,1050.0,2,1,32.0,2
2460,Doddathoguru,850.0,2,1,25.0,2
2461,Doddathoguru,1030.0,2,2,42.0,2
2462,Doddathoguru,1549.0,3,2,65.0,3
2464,Doddathoguru,550.0,1,1,17.0,1
2465,Doddathoguru,1015.0,2,2,33.5,2
2466,Doddathoguru,1104.0,2,2,39.0,2
2467,Doddathoguru,915.0,2,1,32.0,2
2468,Doddathoguru,750.0,1,1,25.5,1
2469,Doddathoguru,1595.0,3,3,62.0,3
2470,Doddathoguru,855.0,2,1,32.0,2
2471,Doddathoguru,1105.0,2,1,50.0,2
2472,Doddathoguru,925.0,2,2,30.0,2
2474,Doddathoguru,1208.0,3,1,45.0,3
2475,Doddathoguru,1100.0,2,2,50.0,2
2476,Doddathoguru,940.0,2,1,32.9,2
2477,Doddathoguru,1382.0,3,1,65.0,3
2478,Doddathoguru,1107.0,2,3,44.0,2
2479,Doddathoguru,907.0,2,1,40.0,2
2480,Doddathoguru,1783.0,3,3,85.0,3
2481,Doddathoguru,550.0,1,1,17.0,1
2482,Dodsworth Layout,30000.0,4,2,2100.0,4
2483,Dodsworth Layout,1400.0,2,2,80.0,2
2484,Dodsworth Layout,1717.0,3,3,99.0,3
2485,Dodsworth Layout,1594.0,3,2,99.0,3
2486,Dodsworth Layout,1893.0,3,2,115.0,3
2487,Dodsworth Layout,1400.0,2,3,85.0,2
2488,Dodsworth Layout,30400.0,4,2,1824.0,6
2489,Dollar Scheme Colony,3563.0,6,1,310.0,4
2490,Dollar Scheme Colony,3463.0,6,0,310.0,4
2491,Dollars Colony,3500.0,4,3,350.0,4
2492,Dollars Colony,3100.0,5,1,385.0,4
2493,Dollars Colony,1097.0,2,3,65.0,2
2494,Dollars Colony,1350.0,3,0,75.0,3
2495,Dollars Colony,7800.0,3,2,2000.0,3
2496,Dollars Colony,2100.0,3,2,280.0,4
2497,Dollars Colony,2000.0,3,3,200.0,3
2498,Dollars Layout,1460.0,3,2,88.0,3
2499,Dollars Layout,2456.0,3,3,220.0,3
2500,Domlur,1540.0,3,2,90.0,3
2501,Domlur,1875.0,2,2,150.0,3
2502,Domlur,1429.0,3,3,86.0,3
2503,Domlur,640.0,1,0,55.0,1
2504,Domlur,1050.0,2,2,85.0,2
2505,Domlur,1800.0,3,2,150.0,3
2506,Domlur,1720.0,3,1,135.0,3
2507,Domlur,1950.0,3,3,165.0,3
2508,Domlur,2180.0,3,2,285.0,3
2509,Domlur,650.0,1,1,70.0,1
2510,Domlur,780.0,1,1,70.0,1
2511,Domlur,2180.0,3,2,285.0,3
2512,Domlur,1740.0,3,0,120.0,3
2513,Domlur,1695.0,3,2,125.0,3
2514,Domlur,1246.0,2,1,95.0,2
2515,Domlur,2100.0,3,2,145.0,3
2516,Domlur,1276.0,2,2,80.0,2
2517,Domlur,1850.0,3,1,180.0,3
2518,Domlur,2955.0,3,2,235.0,3
2519,Domlur,1650.0,3,1,180.0,3
2520,Domlur Layout,900.0,2,2,160.0,2
2521,Dommasandra,805.0,2,1,22.14,2
2523,Dommasandra,1267.0,3,2,56.0,3
2524,Dommasandra,1200.0,2,2,50.0,2
2525,Dommasandra,2700.0,3,2,68.0,4
2527,Dommasandra,1153.0,2,2,43.5,2
2528,Dommasandra,1500.0,2,0,40.0,2
2529,Dommasandra,1090.0,2,2,43.5,2
2530,Dommasandra,850.0,2,1,25.4,2
2531,Dommasandra,674.0,1,1,19.9,2
2532,Dommasandra,999.0,2,2,32.9,2
2533,Doopanahalli,1340.0,2,1,100.0,3
2534,Doopanahalli,2250.0,3,2,199.0,3
2535,Doopanahalli,1625.0,3,1,150.0,3
2536,Dooravani Nagar,1596.0,3,1,105.0,3
2537,Dooravani Nagar,1596.0,3,0,95.0,3
2538,Dooravani Nagar,1570.0,3,1,115.0,3
2539,Dr Shivarama Karantha Nagar,1500.0,2,1,65.0,3
2540,Dr Shivarama Karantha Nagar,1200.0,2,1,54.0,2
2541,Dwarka Nagar,1200.0,3,3,95.75,3
2542,"ECC Road, Whitefield,",1132.0,2,1,67.0,2
2543,EPIP Zone,1499.0,5,2,102.0,3
2544,EPIP Zone,1285.0,2,2,82.0,2
2545,EPIP Zone,2330.0,3,2,162.0,3
2546,EPIP Zone,1330.0,2,1,92.5,2
2547,EPIP Zone,1330.0,2,1,86.98,2
2548,EPIP Zone,1330.0,2,1,93.36,2
2550,EPIP Zone,1500.0,3,3,102.0,3
2551,EPIP Zone,1280.0,2,1,69.0,2
2552,EPIP Zone,1125.0,2,1,65.0,2
2553,EPIP Zone,1734.0,3,3,125.0,3
2555,EPIP Zone,1343.0,2,2,86.0,2
2556,EPIP Zone,2350.0,4,2,163.0,3
2557,EPIP Zone,1860.0,3,2,130.0,3
2558,EPIP Zone,2210.0,3,3,165.0,3
2559,EPIP Zone,2710.0,3,2,177.0,3
2561,Ejipura,1650.0,3,0,110.0,3
2562,Ejipura,922.0,2,1,70.0,2
2563,Ejipura,1190.0,2,1,70.0,2
2564,Ejipura,2070.0,3,3,135.0,3
2565,Ejipura,1600.0,3,3,95.0,3
2566,Ejipura,1210.0,2,0,75.0,2
2567,Ejipura,1200.0,2,1,60.0,2
2569,Electronic City,1025.0,2,1,47.0,3
2572,Electronic City,1500.0,2,1,64.5,3
2573,Electronic City,1060.0,2,1,60.0,2
2574,Electronic City,1152.0,2,1,64.5,2
2576,Electronic City,770.0,1,1,36.0,2
2577,Electronic City,1070.0,2,1,52.0,2
2578,Electronic City,1025.0,2,1,46.0,2
2579,Electronic City,589.0,1,1,27.0,1
2581,Electronic City,910.0,2,1,40.0,2
2582,Electronic City,1108.0,2,1,63.0,2
2583,Electronic City,1128.0,2,1,65.0,2
2584,Electronic City,1800.0,3,2,95.0,3
2585,Electronic City,630.0,1,1,34.65,1
2586,Electronic City,1128.0,2,1,63.0,2
2587,Electronic City,1599.0,3,2,99.0,3
2590,Electronic City,1070.0,2,1,55.0,2
2591,Electronic City,940.0,2,1,41.0,2
2593,Electronic City,1128.0,2,1,68.75,2
2594,Electronic City,1342.0,2,1,73.3,2
2595,Electronic City,1360.0,2,1,71.0,3
2597,Electronic City,1265.0,2,0,56.93,2
2598,Electronic City,1691.0,2,2,102.0,3
2599,Electronic City,1128.0,2,1,65.49,2
2603,Electronic City,1070.0,2,1,56.1,2
2604,Electronic City,2000.0,4,0,120.0,4
2605,Electronic City,890.0,2,2,45.0,2
2606,Electronic City,1128.0,2,1,65.65,2
2607,Electronic City,865.0,2,0,42.0,2
2609,Electronic City,910.0,2,2,42.0,2
2611,Electronic City,1360.0,2,1,75.0,3
2612,Electronic City,770.0,1,1,40.0,2
2613,Electronic City,1128.0,2,1,64.0,2
2614,Electronic City,1070.0,2,1,54.0,2
2617,Electronic City,1571.0,3,2,89.0,3
2618,Electronic City,1111.0,3,1,50.0,3
2619,Electronic City,870.0,2,1,39.5,2
2621,Electronic City,1374.0,2,1,72.0,3
2623,Electronic City,1128.0,2,1,65.35,2
2624,Electronic City,1128.0,2,1,65.0,2
2625,Electronic City,755.0,1,1,34.0,2
2629,Electronic City,1563.0,3,2,91.84,3
2630,Electronic City,1652.0,3,2,70.0,3
2632,Electronic City,1025.0,2,1,54.5,2
2634,Electronic City,1350.0,3,2,58.0,3
2637,Electronic City,1700.0,3,2,75.0,3
2639,Electronic City,1128.0,2,1,68.0,2
2640,Electronic City,700.0,1,1,35.0,1
2641,Electronic City,1360.0,2,1,70.5,3
2643,Electronic City,1571.0,3,2,105.0,3
2647,Electronic City,1600.0,3,2,104.0,3
2650,Electronic City,1500.0,2,1,100.0,3
2654,Electronic City,1152.0,2,1,65.0,2
2655,Electronic City,1070.0,2,1,60.0,2
2656,Electronic City,1128.0,2,1,65.5,2
2657,Electronic City,1200.0,2,1,59.0,2
2658,Electronic City,1152.0,2,1,65.75,2
2660,Electronic City,1070.0,2,1,55.0,2
2661,Electronic City,1060.0,2,1,58.0,2
2662,Electronic City,1025.0,2,1,54.1,2
2667,Electronic City,1500.0,2,1,78.0,3
2668,Electronic City,1213.0,2,1,59.32,2
2669,Electronic City,1575.0,3,2,90.0,3
2670,Electronic City,435.0,1,1,19.5,1
2671,Electronic City,1449.0,3,2,100.0,3
2673,Electronic City,1125.0,2,1,58.0,2
2675,Electronic City,1575.0,3,3,101.0,3
2677,Electronic City,550.0,1,1,12.0,1
2678,Electronic City,919.0,2,2,40.0,2
2679,Electronic City,1500.0,2,1,78.25,3
2680,Electronic City,1363.0,2,1,79.0,2
2683,Electronic City,1108.0,2,1,67.15,2
2685,Electronic City,1128.0,2,1,65.7,2
2687,Electronic City,1060.0,2,1,51.0,2
2689,Electronic City,1650.0,3,2,100.0,3
2691,Electronic City,1025.0,2,1,49.0,2
2693,Electronic City,1449.0,3,2,90.0,3
2695,Electronic City,1070.0,2,1,58.0,2
2696,Electronic City,1210.0,2,1,54.0,2
2697,Electronic City,1500.0,2,1,75.0,3
2699,Electronic City,1070.0,2,1,52.0,2
2700,Electronic City,2435.0,4,3,119.0,4
2705,Electronic City,1073.0,2,2,60.0,2
2706,Electronic City,1500.0,2,1,78.0,3
2707,Electronic City,1070.0,2,1,47.0,2
2709,Electronic City,1296.0,2,2,65.0,2
2710,Electronic City,1140.0,2,1,70.93,2
2716,Electronic City,2093.0,4,1,104.0,4
2717,Electronic City,1025.0,2,1,53.9,2
2718,Electronic City,940.0,2,1,54.0,2
2719,Electronic City,435.0,1,1,21.0,1
2720,Electronic City,1500.0,2,1,77.5,3
2721,Electronic City,1631.0,3,2,80.0,3
2722,Electronic City,1355.0,2,1,67.0,2
2725,Electronic City,435.0,1,1,22.0,1
2726,Electronic City,1500.0,2,1,63.0,3
2727,Electronic City,1039.0,2,1,50.0,2
2728,Electronic City,770.0,1,1,39.9,2
2731,Electronic City,1128.0,2,1,64.0,2
2732,Electronic City,605.0,1,0,13.31,1
2734,Electronic City,530.0,1,1,13.5,1
2735,Electronic City,1070.0,2,1,53.0,2
2738,Electronic City,1571.0,3,2,83.0,3
2740,Electronic City,1350.0,3,2,66.0,3
2741,Electronic City,1652.0,3,3,110.0,3
2745,Electronic City,1128.0,2,1,65.58,2
2746,Electronic City,635.0,1,1,28.0,1
2747,Electronic City,1128.0,2,1,65.4,2
2750,Electronic City,1355.0,2,1,72.9,2
2754,Electronic City,1609.0,3,3,115.0,3
2755,Electronic City,770.0,1,1,35.0,2
2757,Electronic City,865.0,2,1,40.0,2
2760,Electronic City,1108.0,2,1,63.0,2
2761,Electronic City,630.0,1,1,40.5,1
2764,Electronic City,605.0,1,1,22.0,1
2766,Electronic City,1070.0,2,1,48.0,2
2768,Electronic City,1360.0,2,1,70.0,3
2769,Electronic City,635.0,1,0,28.0,1
2770,Electronic City,1128.0,2,1,65.45,2
2771,Electronic City,890.0,2,1,40.0,2
2776,Electronic City,1360.0,2,1,58.0,3
2779,Electronic City,630.0,1,1,33.7,1
2783,Electronic City,1400.0,3,1,90.0,3
2784,Electronic City,1287.0,3,1,55.0,3
2785,Electronic City,1258.0,2,1,85.5,2
2786,Electronic City,1386.0,2,1,85.0,2
2787,Electronic City,550.0,1,1,27.0,1
2788,Electronic City,1025.0,2,1,50.0,2
2790,Electronic City,1070.0,2,1,55.0,2
2791,Electronic City,1342.0,2,1,72.0,2
2792,Electronic City,1275.0,3,1,70.0,3
2793,Electronic City,770.0,1,1,38.0,2
2798,Electronic City,1644.0,3,2,92.59,3
2799,Electronic City,1250.0,2,1,62.0,2
2802,Electronic City,418.0,1,1,12.0,1
2803,Electronic City,1128.0,2,1,64.8,2
2806,Electronic City,1060.0,2,1,55.0,2
2807,Electronic City,710.0,1,1,40.42,1
2810,Electronic City,1275.0,3,3,63.43,3
2811,Electronic City,1518.0,3,3,75.0,3
2812,Electronic City,1090.0,2,1,31.48,1
2815,Electronic City,1060.0,2,1,55.0,2
2817,Electronic City,1353.0,2,3,75.0,2
2819,Electronic City,1128.0,2,1,67.0,2
2820,Electronic City,1070.0,2,1,57.0,2
2821,Electronic City,1700.0,3,2,90.0,3
2823,Electronic City,750.0,1,1,35.0,1
2824,Electronic City,1210.0,2,1,55.0,2
2825,Electronic City,1070.0,2,1,60.0,2
2831,Electronic City,1615.0,3,2,97.0,3
2833,Electronic City,1221.0,2,2,68.0,2
2835,Electronic City,1500.0,3,1,73.0,3
2836,Electronic City,995.0,2,1,48.0,2
2837,Electronic City,1342.0,2,1,90.0,2
2840,Electronic City,1128.0,2,1,63.5,2
2841,Electronic City,589.0,1,1,29.0,1
2844,Electronic City,1575.0,3,1,94.5,3
2845,Electronic City,1070.0,2,1,48.0,2
2846,Electronic City,1025.0,2,1,54.0,2
2847,Electronic City,1500.0,2,1,70.0,3
2848,Electronic City,1500.0,2,1,64.5,3
2850,Electronic City,2093.0,4,2,134.0,4
2852,Electronic City,1355.0,2,1,73.0,2
2853,Electronic City,1360.0,2,1,64.99,3
2854,Electronic City,1060.0,2,1,52.0,2
2855,Electronic City Phase II,1056.0,2,1,39.07,2
2856,Electronic City Phase II,1020.0,2,1,30.6,2
2857,Electronic City Phase II,1069.0,2,2,45.0,2
2858,Electronic City Phase II,630.0,1,1,28.35,1
2860,Electronic City Phase II,1000.0,2,1,25.0,2
2861,Electronic City Phase II,1090.0,2,1,28.34,2
2862,Electronic City Phase II,2225.0,4,0,98.88,4
2864,Electronic City Phase II,775.0,2,2,38.0,2
2865,Electronic City Phase II,1266.0,2,2,59.0,2
2866,Electronic City Phase II,1000.0,2,1,28.88,2
2869,Electronic City Phase II,972.0,2,1,44.0,2
2871,Electronic City Phase II,1031.0,2,1,55.0,2
2872,Electronic City Phase II,1003.0,2,1,40.6,2
2873,Electronic City Phase II,545.0,1,1,27.0,2
2874,Electronic City Phase II,1031.0,2,1,56.35,2
2876,Electronic City Phase II,1395.0,2,1,62.78,3
2877,Electronic City Phase II,1160.0,2,1,33.5,2
2878,Electronic City Phase II,1065.0,2,1,30.75,2
2879,Electronic City Phase II,1219.0,2,1,61.25,2
2881,Electronic City Phase II,1000.0,2,1,28.88,2
2882,Electronic City Phase II,1790.0,3,3,100.0,3
2883,Electronic City Phase II,769.0,2,1,40.0,2
2885,Electronic City Phase II,900.0,2,2,32.5,2
2888,Electronic City Phase II,993.0,2,2,50.0,3
2889,Electronic City Phase II,1418.0,3,2,52.47,3
2890,Electronic City Phase II,1070.0,2,2,45.0,2
2893,Electronic City Phase II,1140.0,2,1,33.06,2
2894,Electronic City Phase II,1089.0,2,0,32.67,2
2895,Electronic City Phase II,1031.0,2,1,55.0,2
2896,Electronic City Phase II,1253.0,2,1,65.8,2
2898,Electronic City Phase II,1160.0,2,1,33.5,2
2899,Electronic City Phase II,975.0,2,2,45.0,3
2900,Electronic City Phase II,6000.0,4,2,260.0,4
2901,Electronic City Phase II,1116.0,2,2,37.0,2
2902,Electronic City Phase II,1125.0,2,1,29.25,2
2903,Electronic City Phase II,1000.0,2,1,28.88,2
2904,Electronic City Phase II,1000.0,2,1,28.88,2
2905,Electronic City Phase II,1000.0,2,1,28.88,2
2906,Electronic City Phase II,1165.0,2,1,30.29,2
2907,Electronic City Phase II,3550.0,2,2,167.5,4
2908,Electronic City Phase II,1031.0,2,1,53.0,2
2910,Electronic City Phase II,1065.0,2,1,30.88,2
2912,Electronic City Phase II,1549.0,3,2,80.0,3
2913,Electronic City Phase II,1065.0,2,1,56.13,2
2915,Electronic City Phase II,920.0,2,2,26.0,2
2916,Electronic City Phase II,1140.0,2,1,33.84,2
2917,Electronic City Phase II,1219.0,2,1,61.26,2
2918,Electronic City Phase II,1252.0,2,3,65.0,3
2919,Electronic City Phase II,875.0,2,2,40.0,3
2920,Electronic City Phase II,1125.0,2,1,32.49,2
2922,Electronic City Phase II,1286.0,2,2,69.0,2
2924,Electronic City Phase II,1140.0,2,1,32.92,2
2925,Electronic City Phase II,1116.0,2,2,40.0,2
2926,Electronic City Phase II,1150.0,3,3,46.0,3
2927,Electronic City Phase II,1192.0,2,3,47.0,3
2929,Electronic City Phase II,1020.0,2,2,32.0,2
2930,Electronic City Phase II,1900.0,3,1,97.0,4
2931,Electronic City Phase II,1020.0,2,1,27.43,2
2932,Electronic City Phase II,1025.0,2,1,26.65,2
2933,Electronic City Phase II,545.0,1,1,29.0,2
2934,Electronic City Phase II,1020.0,2,1,29.45,2
2935,Electronic City Phase II,1000.0,2,1,28.88,2
2937,Electronic City Phase II,1140.0,2,2,28.5,2
2938,Electronic City Phase II,1125.0,2,1,32.49,2
2939,Electronic City Phase II,1200.0,2,1,34.65,2
2940,Electronic City Phase II,1160.0,2,1,52.2,2
2941,Electronic City Phase II,1244.0,2,1,55.0,2
2942,Electronic City Phase II,1160.0,2,1,33.51,2
2945,Electronic City Phase II,972.0,2,1,40.0,2
2946,Electronic City Phase II,1160.0,2,1,33.51,2
2948,Electronic City Phase II,1090.0,2,1,31.48,2
2949,Electronic City Phase II,1140.0,2,1,32.92,2
2950,Electronic City Phase II,650.0,1,1,35.0,1
2951,Electronic City Phase II,1155.0,2,1,57.0,2
2952,Electronic City Phase II,1800.0,3,3,92.0,3
2953,Electronic City Phase II,1300.0,2,2,28.0,2
2954,Electronic City Phase II,1940.0,4,3,116.0,3
2955,Electronic City Phase II,1160.0,2,1,33.5,2
2956,Electronic City Phase II,1025.0,2,1,29.6,2
2957,Electronic City Phase II,829.0,2,1,22.8,2
2958,Electronic City Phase II,2187.5,4,0,105.0,4
2959,Electronic City Phase II,1252.0,2,1,67.0,2
2961,Electronic City Phase II,1125.0,2,1,32.63,2
2962,Electronic City Phase II,1140.0,2,1,34.0,2
2965,Electronic City Phase II,1252.0,2,1,65.0,3
2966,Electronic City Phase II,1135.0,2,2,46.0,2
2967,Electronic City Phase II,1305.0,3,1,65.0,3
2968,Electronic City Phase II,1165.0,2,1,33.64,2
2970,Electronic City Phase II,1336.0,2,3,50.35,3
2971,Electronic City Phase II,575.0,1,1,16.75,1
2972,Electronic City Phase II,925.0,2,1,49.82,3
2973,Electronic City Phase II,1065.0,2,1,30.76,2
2974,Electronic City Phase II,1065.0,2,1,30.75,2
2975,Electronic City Phase II,1140.0,2,1,33.06,2
2976,Electronic City Phase II,911.0,2,1,26.5,2
2977,Electronic City Phase II,1200.0,2,1,34.65,2
2978,Electronic City Phase II,1031.0,2,1,54.48,2
2979,Electronic City Phase II,545.0,1,1,28.0,2
2982,"Electronic city Phase 1,",950.0,2,1,33.0,2
2984,Electronics City Phase 1,1475.0,3,2,78.29,3
2985,Electronics City Phase 1,1490.0,3,1,78.8,3
2986,Electronics City Phase 1,1113.27,2,2,53.0,2
2987,Electronics City Phase 1,1490.0,3,1,84.0,3
2989,Electronics City Phase 1,1160.0,2,1,52.0,2
2994,Electronics City Phase 1,1015.0,2,1,56.0,2
2996,Electronics City Phase 1,1515.0,2,1,80.91,3
2997,Electronics City Phase 1,995.0,2,0,46.0,2
2998,Electronics City Phase 1,1555.0,2,1,82.0,3
2999,Electronics City Phase 1,1340.0,2,2,75.0,2
3000,Electronics City Phase 1,650.0,1,1,23.0,1
3001,Electronics City Phase 1,1124.0,2,2,55.0,3
3002,Electronics City Phase 1,1175.0,2,1,57.0,2
3003,Electronics City Phase 1,755.0,1,1,42.41,1
3004,Electronics City Phase 1,580.0,1,1,27.0,1
3005,Electronics City Phase 1,940.0,2,2,49.0,2
3006,Electronics City Phase 1,1335.0,2,2,67.0,2
3007,Electronics City Phase 1,1175.0,2,1,69.0,2
3008,Electronics City Phase 1,1113.12,2,2,55.0,2
3010,Electronics City Phase 1,1350.0,3,0,71.0,3
3012,Electronics City Phase 1,995.0,2,1,49.8,2
3013,Electronics City Phase 1,635.0,1,0,26.0,1
3014,Electronics City Phase 1,1190.0,2,1,68.0,2
3016,Electronics City Phase 1,1450.0,3,2,72.54,3
3017,Electronics City Phase 1,360.0,1,0,16.9,1
3018,Electronics City Phase 1,638.0,1,1,32.0,1
3019,Electronics City Phase 1,1175.0,2,2,64.98,2
3020,Electronics City Phase 1,585.0,1,1,21.0,1
3021,Electronics City Phase 1,1200.0,2,2,59.76,2
3022,Electronics City Phase 1,1145.0,2,1,54.0,2
3023,Electronics City Phase 1,1125.0,2,2,65.0,2
3025,Electronics City Phase 1,1550.0,2,2,82.0,3
3027,Electronics City Phase 1,865.0,2,0,40.0,2
3031,Electronics City Phase 1,1800.0,3,2,93.0,3
3032,Electronics City Phase 1,1314.0,2,2,60.0,2
3033,Electronics City Phase 1,1170.0,2,1,62.0,2
3034,Electronics City Phase 1,1450.0,3,2,79.0,3
3035,Electronics City Phase 1,940.0,2,1,48.0,2
3036,Electronics City Phase 1,940.0,2,1,44.0,2
3037,Electronics City Phase 1,1300.0,2,1,67.0,2
3038,Electronics City Phase 1,1028.0,2,1,51.0,2
3040,Electronics City Phase 1,1205.0,2,2,60.0,2
3042,Electronics City Phase 1,1305.0,2,1,67.0,2
3043,Electronics City Phase 1,755.0,1,0,30.12,1
3044,Electronics City Phase 1,1175.0,2,1,60.0,2
3045,Esther Enclave Layout,1000.0,2,0,66.0,2
3046,Ferrar Nagar,1180.0,2,1,69.0,2
3047,Ferrar Nagar,2145.0,4,2,125.0,4
3048,Frazer Town,1700.0,3,1,180.0,3
3049,Frazer Town,1305.0,3,2,95.45,3
3050,Frazer Town,1870.0,3,3,185.0,3
3051,Frazer Town,1750.0,3,2,150.0,3
3053,Frazer Town,2000.0,3,1,200.0,3
3054,Frazer Town,3500.0,4,2,330.0,3
3055,Frazer Town,2350.0,4,3,285.0,3
3056,Frazer Town,1550.0,2,2,140.0,2
3057,Frazer Town,1900.0,4,2,145.0,3
3058,Frazer Town,2560.0,3,2,265.0,3
3059,Frazer Town,2400.0,3,2,260.0,3
3060,Frazer Town,2560.0,3,2,288.0,3
3061,Frazer Town,3436.0,5,2,341.0,4
3063,Frazer Town,1315.0,2,2,140.0,2
3064,Frazer Town,1706.0,3,3,154.0,3
3065,Frazer Town,2079.0,3,3,220.0,3
3066,Frazer Town,3435.0,2,1,341.0,4
3067,Frazer Town,3436.0,5,2,345.0,4
3068,Frazer Town,3100.0,3,2,400.0,3
3069,Frazer Town,5400.0,3,2,400.0,3
3070,Frazer Town,1180.0,2,1,105.0,2
3071,Frazer Town,2900.0,4,2,325.0,4
3072,Frazer Town,1870.0,3,3,180.0,3
3073,Frazer Town,896.0,1,0,100.0,1
3074,Frazer Town,1420.0,2,0,120.0,2
3075,Friends Colony,1150.0,2,1,75.0,3
3076,GD Layout,1330.0,2,2,68.0,3
3077,GM Palaya,1820.0,2,3,86.0,3
3078,GM Palaya,1225.0,2,2,47.0,2
3079,GM Palaya,1140.0,2,2,48.95,2
3080,GM Palaya,1315.0,2,2,65.0,3
3081,GM Palaya,1315.0,3,1,65.0,3
3082,GM Palaya,1315.0,3,0,64.0,3
3083,GM Palaya,1735.0,3,2,70.0,3
3084,GM Palaya,1643.0,2,2,70.0,3
3085,Gandhi Bazar,1020.0,6,2,370.0,6
3086,Ganesha Block,2500.0,2,1,300.0,3
3087,Ganga Nagar,600.0,1,0,38.0,1
3088,Ganga Nagar,845.0,2,1,55.0,2
3089,Ganga Nagar,1112.0,2,3,68.0,2
3090,Ganga Nagar,998.0,2,2,65.0,2
3091,Ganga Nagar,1250.0,2,2,65.0,2
3092,Garebhavipalya,1200.0,2,1,75.0,2
3093,Garudachar Palya,1325.0,2,2,60.8,3
3094,Garudachar Palya,1060.0,2,1,48.7,2
3095,Garudachar Palya,1150.0,2,1,52.75,2
3096,Garudachar Palya,1295.0,2,1,59.5,3
3097,Garudachar Palya,1320.0,2,2,60.6,3
3098,Garudachar Palya,1295.0,2,2,59.5,3
3099,Garudachar Palya,1150.0,2,2,52.8,2
3100,Garudachar Palya,1150.0,2,1,52.8,2
3101,Garudachar Palya,1060.0,2,1,48.5,2
3102,Garudachar Palya,1150.0,2,1,52.5,2
3103,Garudachar Palya,1325.0,2,2,60.8,3
3104,Garudachar Palya,1060.0,2,1,48.66,2
3105,Garudachar Palya,1150.0,2,2,52.0,2
3106,Garudachar Palya,1154.0,2,1,51.8,2
3108,Gattahalli,2000.0,2,2,95.0,3
3109,Gattigere,900.0,6,1,95.0,5
3110,Gaurava Nagar,1650.0,6,2,200.0,5
3111,Geddalahalli,1400.0,2,2,65.0,2
3112,Geddalahalli,850.0,2,1,32.5,2
3113,Geddalahalli,893.0,2,2,34.5,2
3114,Geleyara Balaga Layout,700.0,1,1,26.0,2
3115,Gidada Konnenahalli,1200.0,4,2,240.0,4
3116,Giri Nagar,880.0,3,1,140.0,3
3117,Giri Nagar,2400.0,4,1,400.0,4
3118,Giri Nagar,1800.0,3,2,252.0,3
3119,Giri Nagar,1350.0,3,0,240.0,3
3120,Giri Nagar,2400.0,4,2,400.0,4
3121,Giri Nagar,3000.0,4,1,375.0,6
3122,Giri Nagar,2400.0,6,1,400.0,6
3123,Giri Nagar,600.0,6,3,100.0,6
3124,Giri Nagar,1120.0,4,2,175.0,4
3125,Giri Nagar,4000.0,3,2,750.0,4
3126,Giri Nagar,1200.0,3,0,175.0,6
3127,Gkvk Layout,1350.0,3,3,195.0,3
3128,Gkvk Layout,1200.0,4,2,180.0,3
3129,Glass Factory Layout,1539.0,3,2,60.0,3
3130,Glass Factory Layout,1450.0,3,3,65.0,3
3131,Gnana Bharathi,3600.0,6,1,170.0,6
3132,Gokula Extension,1372.0,2,1,90.0,3
3133,Gokula Extension,1400.0,3,2,90.0,3
3134,Gollahalli,1395.0,2,1,63.59,2
3135,Gollahalli,1325.0,2,1,47.0,3
3136,Gollahalli,1050.0,2,1,48.0,2
3137,Gollahalli,1170.0,2,1,45.51,2
3138,Gollahalli,1170.0,2,1,39.0,2
3139,Gollahalli,1418.0,2,1,62.0,2
3140,Gollarapalya Hosahalli,861.0,2,1,34.5,2
3141,Gollarapalya Hosahalli,1408.0,3,3,62.0,3
3142,Gollarapalya Hosahalli,861.0,2,1,34.5,2
3143,Gollarapalya Hosahalli,1318.0,3,1,54.0,3
3144,Gollarapalya Hosahalli,861.0,2,0,36.5,2
3145,Gollarapalya Hosahalli,1320.0,3,2,60.0,3
3146,Gollarapalya Hosahalli,1345.0,3,2,60.0,3
3147,Gollarapalya Hosahalli,1905.0,3,2,86.0,4
3148,Gollarapalya Hosahalli,1318.0,3,2,56.0,3
3149,Gollarapalya Hosahalli,1129.0,2,1,50.0,2
3150,Gopalapura,2023.71,3,2,275.0,3
3151,Gopalapura,3179.0,5,3,351.0,4
3152,Gopalapura,1950.2,3,2,261.0,3
3153,Gopalapura,2171.66,3,2,298.0,3
3154,Gopalkrishna Nagar,1165.0,2,2,75.0,2
3155,Gopalkrishna Nagar,1280.0,2,1,75.0,2
3156,Gopalkrishna Nagar,1530.0,2,1,97.0,3
3157,Gopalkrishna Nagar,1155.0,2,1,65.0,2
3158,Gopalkrishna Nagar,1570.0,2,2,95.0,3
